date,service,region,team,env,cost_usd,project_id
2025-11-09,Cloud SQL,us-central1,Database,prod,51.69,cloudgaze-prod-99
2025-11-09,Cloud SQL,us-central1,Database,staging,22.49,cloudgaze-prod-99
2025-11-09,Cloud Storage,us-central1,Data,prod,17.71,cloudgaze-prod-99
2025-11-09,Kubernetes Engine,europe-west1,DevOps,prod,58.45,cloudgaze-prod-99
2025-11-09,Kubernetes Engine,europe-west1,DevOps,staging,30.38,cloudgaze-prod-99
2025-11-09,BigQuery,us-central1,Data,prod,28.67,cloudgaze-prod-99
2025-11-10,Compute Engine,us-central1,Backend,prod,43.82,cloudgaze-prod-99
2025-11-10,Compute Engine,us-central1,Backend,dev,12.42,cloudgaze-prod-99
2025-11-10,Cloud SQL,us-central1,Database,prod,52.52,cloudgaze-prod-99
2025-11-10,Cloud SQL,us-central1,Database,staging,21.04,cloudgaze-prod-99
2025-11-10,Cloud Storage,us-central1,Data,prod,18.45,cloudgaze-prod-99
2025-11-10,Kubernetes Engine,europe-west1,DevOps,prod,53.15,cloudgaze-prod-99
2025-11-10,Kubernetes Engine,europe-west1,DevOps,staging,27.3,cloudgaze-prod-99
2025-11-10,BigQuery,us-central1,Data,prod,28.81,cloudgaze-prod-99
2025-11-11,Compute Engine,us-central1,Backend,prod,43.8,cloudgaze-prod-99
2025-11-11,Compute Engine,us-central1,Backend,dev,14.24,cloudgaze-prod-99
2025-11-11,Cloud SQL,us-central1,Database,prod,55.56,cloudgaze-prod-99
2025-11-11,Cloud SQL,us-central1,Database,staging,21.26,cloudgaze-prod-99
2025-11-11,Cloud Storage,us-central1,Data,prod,17.24,cloudgaze-prod-99
2025-11-11,Kubernetes Engine,europe-west1,DevOps,prod,65.11,cloudgaze-prod-99
2025-11-11,Kubernetes Engine,europe-west1,DevOps,staging,24.35,cloudgaze-prod-99
2025-11-11,BigQuery,us-central1,Data,prod,5.41,cloudgaze-prod-99
2025-11-12,Compute Engine,us-central1,Backend,prod,42.52,cloudgaze-prod-99
2025-11-12,Compute Engine,us-central1,Backend,dev,16.42,cloudgaze-prod-99
2025-11-12,Cloud SQL,us-central1,Database,prod,55.24,cloudgaze-prod-99
2025-11-12,Cloud SQL,us-central1,Database,staging,18.59,cloudgaze-prod-99
2025-11-12,Cloud Storage,us-central1,Data,prod,18.96,cloudgaze-prod-99
2025-11-12,Kubernetes Engine,europe-west1,DevOps,prod,66.56,cloudgaze-prod-99
2025-11-12,Kubernetes Engine,europe-west1,DevOps,staging,27.8,cloudgaze-prod-99
2025-11-12,BigQuery,us-central1,Data,prod,28.41,cloudgaze-prod-99
2025-11-13,Compute Engine,us-central1,Backend,prod,45.74,cloudgaze-prod-99
2025-11-13,Compute Engine,us-central1,Backend,dev,10.47,cloudgaze-prod-99
2025-11-13,Cloud SQL,us-central1,Database,prod,52.62,cloudgaze-prod-99
2025-11-13,Cloud SQL,us-central1,Database,staging,21.49,cloudgaze-prod-99
2025-11-13,Cloud Storage,us-central1,Data,prod,15.95,cloudgaze-prod-99
2025-11-13,Kubernetes Engine,europe-west1,DevOps,prod,62.6,cloudgaze-prod-99
2025-11-13,Kubernetes Engine,europe-west1,DevOps,staging,22.77,cloudgaze-prod-99
2025-11-13,BigQuery,us-central1,Data,prod,35.22,cloudgaze-prod-99
2025-11-14,Compute Engine,us-central1,Backend,prod,40.57,cloudgaze-prod-99
2025-11-14,Compute Engine,us-central1,Backend,dev,10.76,cloudgaze-prod-99
2025-11-14,Cloud SQL,us-central1,Database,prod,49.39,cloudgaze-prod-99
2025-11-14,Cloud SQL,us-central1,Database,staging,20.01,cloudgaze-prod-99
2025-11-14,Cloud Storage,us-central1,Data,prod,18.41,cloudgaze-prod-99
2025-11-14,Kubernetes Engine,europe-west1,DevOps,prod,58.32,cloudgaze-prod-99
2025-11-14,Kubernetes Engine,europe-west1,DevOps,staging,27.66,cloudgaze-prod-99
2025-11-14,BigQuery,us-central1,Data,prod,52.04,cloudgaze-prod-99
2025-11-15,Compute Engine,us-central1,Backend,prod,42.97,cloudgaze-prod-99
2025-11-15,Compute Engine,us-central1,Backend,dev,15.68,cloudgaze-prod-99
2025-11-15,Cloud SQL,us-central1,Database,prod,54.88,cloudgaze-prod-99
2025-11-15,Cloud SQL,us-central1,Database,staging,20.94,cloudgaze-prod-99
2025-11-15,Cloud Storage,us-central1,Data,prod,20.17,cloudgaze-prod-99
2025-11-15,Kubernetes Engine,europe-west1,DevOps,prod,59.52,cloudgaze-prod-99
2025-11-15,Kubernetes Engine,europe-west1,DevOps,staging,27.91,cloudgaze-prod-99
2025-11-15,BigQuery,us-central1,Data,prod,24.0,cloudgaze-prod-99
2025-11-16,Compute Engine,us-central1,Backend,prod,41.98,cloudgaze-prod-99
2025-11-16,Compute Engine,us-central1,Backend,dev,14.0,cloudgaze-prod-99
2025-11-16,Cloud SQL,us-central1,Database,prod,50.46,cloudgaze-prod-99
2025-11-16,Cloud SQL,us-central1,Database,staging,20.56,cloudgaze-prod-99
2025-11-16,Cloud Storage,us-central1,Data,prod,18.6,cloudgaze-prod-99
2025-11-16,Kubernetes Engine,europe-west1,DevOps,prod,66.39,cloudgaze-prod-99
2025-11-16,Kubernetes Engine,europe-west1,DevOps,staging,28.11,cloudgaze-prod-99
2025-11-16,BigQuery,us-central1,Data,prod,21.15,cloudgaze-prod-99
2025-11-17,Compute Engine,us-central1,Backend,prod,45.36,cloudgaze-prod-99
2025-11-17,Compute Engine,us-central1,Backend,dev,14.25,cloudgaze-prod-99
2025-11-17,Cloud SQL,us-central1,Database,prod,52.14,cloudgaze-prod-99
2025-11-17,Cloud SQL,us-central1,Database,staging,21.24,cloudgaze-prod-99
2025-11-17,Cloud Storage,us-central1,Data,prod,17.35,cloudgaze-prod-99
2025-11-17,Kubernetes Engine,europe-west1,DevOps,prod,62.21,cloudgaze-prod-99
2025-11-17,Kubernetes Engine,europe-west1,DevOps,staging,26.83,cloudgaze-prod-99
2025-11-17,BigQuery,us-central1,Data,prod,38.15,cloudgaze-prod-99
2025-11-18,Compute Engine,us-central1,Backend,prod,46.53,cloudgaze-prod-99
2025-11-18,Compute Engine,us-central1,Backend,dev,12.01,cloudgaze-prod-99
2025-11-18,Cloud SQL,us-central1,Database,prod,54.9,cloudgaze-prod-99
2025-11-18,Cloud SQL,us-central1,Database,staging,20.13,cloudgaze-prod-99
2025-11-18,Cloud Storage,us-central1,Data,prod,18.42,cloudgaze-prod-99
2025-11-18,Kubernetes Engine,europe-west1,DevOps,prod,66.69,cloudgaze-prod-99
2025-11-18,Kubernetes Engine,europe-west1,DevOps,staging,26.8,cloudgaze-prod-99
2025-11-18,BigQuery,us-central1,Data,prod,21.5,cloudgaze-prod-99
2025-11-19,Compute Engine,us-central1,Backend,prod,45.49,cloudgaze-prod-99
2025-11-19,Compute Engine,us-central1,Backend,dev,13.9,cloudgaze-prod-99
2025-11-19,Cloud SQL,us-central1,Database,prod,55.21,cloudgaze-prod-99
2025-11-19,Cloud SQL,us-central1,Database,staging,22.28,cloudgaze-prod-99
2025-11-19,Cloud Storage,us-central1,Data,prod,18.61,cloudgaze-prod-99
2025-11-19,Kubernetes Engine,europe-west1,DevOps,prod,79.38,cloudgaze-prod-99
2025-11-19,Kubernetes Engine,europe-west1,DevOps,staging,30.94,cloudgaze-prod-99
2025-11-19,BigQuery,us-central1,Data,prod,18.56,cloudgaze-prod-99
2025-11-20,Compute Engine,us-central1,Backend,prod,42.41,cloudgaze-prod-99
2025-11-20,Compute Engine,us-central1,Backend,dev,15.04,cloudgaze-prod-99
2025-11-20,Cloud SQL,us-central1,Database,prod,50.79,cloudgaze-prod-99
2025-11-20,Cloud SQL,us-central1,Database,staging,21.55,cloudgaze-prod-99
2025-11-20,Cloud Storage,us-central1,Data,prod,17.62,cloudgaze-prod-99
2025-11-20,Kubernetes Engine,europe-west1,DevOps,prod,69.93,cloudgaze-prod-99
2025-11-20,Kubernetes Engine,europe-west1,DevOps,staging,27.59,cloudgaze-prod-99
2025-11-20,BigQuery,us-central1,Data,prod,20.04,cloudgaze-prod-99
2025-11-21,Compute Engine,us-central1,Backend,prod,41.46,cloudgaze-prod-99
2025-11-21,Compute Engine,us-central1,Backend,dev,12.49,cloudgaze-prod-99
2025-11-21,Cloud SQL,us-central1,Database,prod,53.98,cloudgaze-prod-99
2025-11-21,Cloud SQL,us-central1,Database,staging,20.03,cloudgaze-prod-99
2025-11-21,Cloud Storage,us-central1,Data,prod,18.59,cloudgaze-prod-99
2025-11-21,Kubernetes Engine,europe-west1,DevOps,prod,65.3,cloudgaze-prod-99
2025-11-21,Kubernetes Engine,europe-west1,DevOps,staging,27.99,cloudgaze-prod-99
2025-11-21,BigQuery,us-central1,Data,prod,7.79,cloudgaze-prod-99
2025-11-22,Compute Engine,us-central1,Backend,prod,39.42,cloudgaze-prod-99
2025-11-22,Compute Engine,us-central1,Backend,dev,9.59,cloudgaze-prod-99
2025-11-22,Cloud SQL,us-central1,Database,prod,54.61,cloudgaze-prod-99
2025-11-22,Cloud SQL,us-central1,Database,staging,21.78,cloudgaze-prod-99
2025-11-22,Cloud Storage,us-central1,Data,prod,18.78,cloudgaze-prod-99
2025-11-22,Kubernetes Engine,europe-west1,DevOps,prod,70.33,cloudgaze-prod-99
2025-11-22,Kubernetes Engine,europe-west1,DevOps,staging,30.22,cloudgaze-prod-99
2025-11-22,BigQuery,us-central1,Data,prod,29.09,cloudgaze-prod-99
2025-11-23,Compute Engine,us-central1,Backend,prod,34.93,cloudgaze-prod-99
2025-11-23,Compute Engine,us-central1,Backend,dev,11.99,cloudgaze-prod-99
2025-11-23,Cloud SQL,us-central1,Database,prod,50.64,cloudgaze-prod-99
2025-11-23,Cloud SQL,us-central1,Database,staging,19.98,cloudgaze-prod-99
2025-11-23,Cloud Storage,us-central1,Data,prod,18.37,cloudgaze-prod-99
2025-11-23,Kubernetes Engine,europe-west1,DevOps,prod,61.67,cloudgaze-prod-99
2025-11-23,Kubernetes Engine,europe-west1,DevOps,staging,29.18,cloudgaze-prod-99
2025-11-23,BigQuery,us-central1,Data,prod,29.89,cloudgaze-prod-99
2025-11-24,Compute Engine,us-central1,Backend,prod,42.11,cloudgaze-prod-99
2025-11-24,Compute Engine,us-central1,Backend,dev,14.98,cloudgaze-prod-99
2025-11-24,Cloud SQL,us-central1,Database,prod,54.86,cloudgaze-prod-99
2025-11-24,Cloud SQL,us-central1,Database,staging,20.85,cloudgaze-prod-99
2025-11-24,Cloud Storage,us-central1,Data,prod,17.36,cloudgaze-prod-99
2025-11-24,Kubernetes Engine,europe-west1,DevOps,prod,65.1,cloudgaze-prod-99
2025-11-24,Kubernetes Engine,europe-west1,DevOps,staging,24.53,cloudgaze-prod-99
2025-11-24,BigQuery,us-central1,Data,prod,23.71,cloudgaze-prod-99
2025-11-25,Compute Engine,us-central1,Backend,prod,41.88,cloudgaze-prod-99
2025-11-25,Compute Engine,us-central1,Backend,dev,9.39,cloudgaze-prod-99
2025-11-25,Cloud SQL,us-central1,Database,prod,54.9,cloudgaze-prod-99
2025-11-25,Cloud SQL,us-central1,Database,staging,20.69,cloudgaze-prod-99
2025-11-25,Cloud Storage,us-central1,Data,prod,18.54,cloudgaze-prod-99
2025-11-25,Kubernetes Engine,europe-west1,DevOps,prod,65.31,cloudgaze-prod-99
2025-11-25,Kubernetes Engine,europe-west1,DevOps,staging,29.12,cloudgaze-prod-99
2025-11-25,BigQuery,us-central1,Data,prod,23.37,cloudgaze-prod-99
2025-11-26,Compute Engine,us-central1,Backend,prod,45.42,cloudgaze-prod-99
2025-11-26,Compute Engine,us-central1,Backend,dev,11.06,cloudgaze-prod-99
2025-11-26,Cloud SQL,us-central1,Database,prod,56.24,cloudgaze-prod-99
2025-11-26,Cloud SQL,us-central1,Database,staging,23.34,cloudgaze-prod-99
2025-11-26,Cloud Storage,us-central1,Data,prod,18.19,cloudgaze-prod-99
2025-11-26,Kubernetes Engine,europe-west1,DevOps,prod,53.89,cloudgaze-prod-99
2025-11-26,Kubernetes Engine,europe-west1,DevOps,staging,19.6,cloudgaze-prod-99
2025-11-26,BigQuery,us-central1,Data,prod,29.24,cloudgaze-prod-99
2025-11-27,Compute Engine,us-central1,Backend,prod,38.69,cloudgaze-prod-99
2025-11-27,Compute Engine,us-central1,Backend,dev,13.25,cloudgaze-prod-99
2025-11-27,Cloud SQL,us-central1,Database,prod,55.54,cloudgaze-prod-99
2025-11-27,Cloud SQL,us-central1,Database,staging,23.17,cloudgaze-prod-99
2025-11-27,Cloud Storage,us-central1,Data,prod,19.32,cloudgaze-prod-99
2025-11-27,Kubernetes Engine,europe-west1,DevOps,prod,62.49,cloudgaze-prod-99
2025-11-27,Kubernetes Engine,europe-west1,DevOps,staging,21.76,cloudgaze-prod-99
2025-11-27,BigQuery,us-central1,Data,prod,33.07,cloudgaze-prod-99
2025-11-28,Compute Engine,us-central1,Backend,prod,44.57,cloudgaze-prod-99
2025-11-28,Compute Engine,us-central1,Backend,dev,10.56,cloudgaze-prod-99
2025-11-28,Cloud SQL,us-central1,Database,prod,51.75,cloudgaze-prod-99
2025-11-28,Cloud SQL,us-central1,Database,staging,23.04,cloudgaze-prod-99
2025-11-28,Cloud Storage,us-central1,Data,prod,17.16,cloudgaze-prod-99
2025-11-28,Kubernetes Engine,europe-west1,DevOps,prod,66.17,cloudgaze-prod-99
2025-11-28,Kubernetes Engine,europe-west1,DevOps,staging,25.88,cloudgaze-prod-99
2025-11-28,BigQuery,us-central1,Data,prod,41.69,cloudgaze-prod-99
2025-11-29,Compute Engine,us-central1,Backend,prod,44.05,cloudgaze-prod-99
2025-11-29,Compute Engine,us-central1,Backend,dev,11.19,cloudgaze-prod-99
2025-11-29,Cloud SQL,us-central1,Database,prod,54.76,cloudgaze-prod-99
2025-11-29,Cloud SQL,us-central1,Database,staging,19.77,cloudgaze-prod-99
2025-11-29,Cloud Storage,us-central1,Data,prod,17.69,cloudgaze-prod-99
2025-11-29,Kubernetes Engine,europe-west1,DevOps,prod,65.93,cloudgaze-prod-99
2025-11-29,Kubernetes Engine,europe-west1,DevOps,staging,25.66,cloudgaze-prod-99
2025-11-29,BigQuery,us-central1,Data,prod,24.54,cloudgaze-prod-99
2025-11-30,Compute Engine,us-central1,Backend,prod,39.2,cloudgaze-prod-99
2025-11-30,Compute Engine,us-central1,Backend,dev,13.9,cloudgaze-prod-99
2025-11-30,Cloud SQL,us-central1,Database,prod,52.77,cloudgaze-prod-99
2025-11-30,Cloud SQL,us-central1,Database,staging,23.19,cloudgaze-prod-99
2025-11-30,Cloud Storage,us-central1,Data,prod,14.89,cloudgaze-prod-99
2025-11-30,Kubernetes Engine,europe-west1,DevOps,prod,69.81,cloudgaze-prod-99
2025-11-30,Kubernetes Engine,europe-west1,DevOps,staging,28.0,cloudgaze-prod-99
2025-11-30,BigQuery,us-central1,Data,prod,15.11,cloudgaze-prod-99
2025-12-01,Compute Engine,us-central1,Backend,prod,48.11,cloudgaze-prod-99
2025-12-01,Compute Engine,us-central1,Backend,dev,15.45,cloudgaze-prod-99
2025-12-01,Cloud SQL,us-central1,Database,prod,51.92,cloudgaze-prod-99
2025-12-01,Cloud SQL,us-central1,Database,staging,22.35,cloudgaze-prod-99
2025-12-01,Cloud Storage,us-central1,Data,prod,17.93,cloudgaze-prod-99
2025-12-01,Kubernetes Engine,europe-west1,DevOps,prod,60.97,cloudgaze-prod-99
2025-12-01,Kubernetes Engine,europe-west1,DevOps,staging,24.07,cloudgaze-prod-99
2025-12-01,BigQuery,us-central1,Data,prod,24.76,cloudgaze-prod-99
2025-12-02,Compute Engine,us-central1,Backend,prod,47.79,cloudgaze-prod-99
2025-12-02,Compute Engine,us-central1,Backend,dev,13.26,cloudgaze-prod-99
2025-12-02,Cloud SQL,us-central1,Database,prod,55.09,cloudgaze-prod-99
2025-12-02,Cloud SQL,us-central1,Database,staging,22.99,cloudgaze-prod-99
2025-12-02,Cloud Storage,us-central1,Data,prod,18.37,cloudgaze-prod-99
2025-12-02,Kubernetes Engine,europe-west1,DevOps,prod,58.77,cloudgaze-prod-99
2025-12-02,Kubernetes Engine,europe-west1,DevOps,staging,28.99,cloudgaze-prod-99
2025-12-02,BigQuery,us-central1,Data,prod,26.46,cloudgaze-prod-99
2025-12-03,Compute Engine,us-central1,Backend,prod,48.6,cloudgaze-prod-99
2025-12-03,Compute Engine,us-central1,Backend,dev,15.06,cloudgaze-prod-99
2025-12-03,Cloud SQL,us-central1,Database,prod,53.25,cloudgaze-prod-99
2025-12-03,Cloud SQL,us-central1,Database,staging,22.36,cloudgaze-prod-99
2025-12-03,Cloud Storage,us-central1,Data,prod,17.67,cloudgaze-prod-99
2025-12-03,Kubernetes Engine,europe-west1,DevOps,prod,60.98,cloudgaze-prod-99
2025-12-03,Kubernetes Engine,europe-west1,DevOps,staging,30.08,cloudgaze-prod-99
2025-12-03,BigQuery,us-central1,Data,prod,23.04,cloudgaze-prod-99
2025-12-04,Compute Engine,us-central1,Backend,prod,50.98,cloudgaze-prod-99
2025-12-04,Compute Engine,us-central1,Backend,dev,9.41,cloudgaze-prod-99
2025-12-04,Cloud SQL,us-central1,Database,prod,54.01,cloudgaze-prod-99
2025-12-04,Cloud SQL,us-central1,Database,staging,22.77,cloudgaze-prod-99
2025-12-04,Cloud Storage,us-central1,Data,prod,18.18,cloudgaze-prod-99
2025-12-04,Kubernetes Engine,europe-west1,DevOps,prod,66.75,cloudgaze-prod-99
2025-12-04,Kubernetes Engine,europe-west1,DevOps,staging,23.42,cloudgaze-prod-99
2025-12-04,BigQuery,us-central1,Data,prod,27.63,cloudgaze-prod-99
2025-12-05,Compute Engine,us-central1,Backend,prod,45.11,cloudgaze-prod-99
2025-12-05,Compute Engine,us-central1,Backend,dev,10.49,cloudgaze-prod-99
2025-12-05,Cloud SQL,us-central1,Database,prod,48.22,cloudgaze-prod-99
2025-12-05,Cloud SQL,us-central1,Database,staging,22.18,cloudgaze-prod-99
2025-12-05,Cloud Storage,us-central1,Data,prod,16.88,cloudgaze-prod-99
2025-12-05,Kubernetes Engine,europe-west1,DevOps,prod,70.84,cloudgaze-prod-99
2025-12-05,Kubernetes Engine,europe-west1,DevOps,staging,24.08,cloudgaze-prod-99
2025-12-05,BigQuery,us-central1,Data,prod,31.65,cloudgaze-prod-99
2025-12-06,Compute Engine,us-central1,Backend,prod,41.13,cloudgaze-prod-99
2025-12-06,Compute Engine,us-central1,Backend,dev,11.47,cloudgaze-prod-99
2025-12-06,Cloud SQL,us-central1,Database,prod,51.94,cloudgaze-prod-99
2025-12-06,Cloud SQL,us-central1,Database,staging,22.37,cloudgaze-prod-99
2025-12-06,Cloud Storage,us-central1,Data,prod,18.51,cloudgaze-prod-99
2025-12-06,Kubernetes Engine,europe-west1,DevOps,prod,53.29,cloudgaze-prod-99
2025-12-06,Kubernetes Engine,europe-west1,DevOps,staging,33.01,cloudgaze-prod-99
2025-12-06,BigQuery,us-central1,Data,prod,33.58,cloudgaze-prod-99
2025-12-07,Compute Engine,us-central1,Backend,prod,46.96,cloudgaze-prod-99
2025-12-07,Compute Engine,us-central1,Backend,dev,10.49,cloudgaze-prod-99
2025-12-07,Cloud SQL,us-central1,Database,prod,53.58,cloudgaze-prod-99
2025-12-07,Cloud SQL,us-central1,Database,staging,21.97,cloudgaze-prod-99
2025-12-07,Cloud Storage,us-central1,Data,prod,16.62,cloudgaze-prod-99
2025-12-07,Kubernetes Engine,europe-west1,DevOps,prod,58.56,cloudgaze-prod-99
2025-12-07,Kubernetes Engine,europe-west1,DevOps,staging,24.66,cloudgaze-prod-99
2025-12-07,BigQuery,us-central1,Data,prod,36.89,cloudgaze-prod-99
2025-12-08,Compute Engine,us-central1,Backend,prod,44.38,cloudgaze-prod-99
2025-12-08,Compute Engine,us-central1,Backend,dev,12.53,cloudgaze-prod-99
2025-12-08,Cloud SQL,us-central1,Database,prod,52.11,cloudgaze-prod-99
2025-12-08,Cloud SQL,us-central1,Database,staging,20.5,cloudgaze-prod-99
2025-12-08,Cloud Storage,us-central1,Data,prod,18.06,cloudgaze-prod-99
2025-12-08,Kubernetes Engine,europe-west1,DevOps,prod,59.17,cloudgaze-prod-99
2025-12-08,Kubernetes Engine,europe-west1,DevOps,staging,23.31,cloudgaze-prod-99
2025-12-08,BigQuery,us-central1,Data,prod,15.8,cloudgaze-prod-99
2025-12-09,Compute Engine,us-central1,Backend,prod,39.99,cloudgaze-prod-99
2025-12-09,Compute Engine,us-central1,Backend,dev,10.98,cloudgaze-prod-99
2025-12-09,Cloud SQL,us-central1,Database,prod,51.68,cloudgaze-prod-99
2025-12-09,Cloud SQL,us-central1,Database,staging,21.25,cloudgaze-prod-99
2025-12-09,Cloud Storage,us-central1,Data,prod,17.13,cloudgaze-prod-99
2025-12-09,Kubernetes Engine,europe-west1,DevOps,prod,68.12,cloudgaze-prod-99
2025-12-09,Kubernetes Engine,europe-west1,DevOps,staging,23.84,cloudgaze-prod-99
2025-12-09,BigQuery,us-central1,Data,prod,18.72,cloudgaze-prod-99
2025-12-10,Compute Engine,us-central1,Backend,prod,41.69,cloudgaze-prod-99
2025-12-10,Compute Engine,us-central1,Backend,dev,7.4,cloudgaze-prod-99
2025-12-10,Cloud SQL,us-central1,Database,prod,53.79,cloudgaze-prod-99
2025-12-10,Cloud SQL,us-central1,Database,staging,21.81,cloudgaze-prod-99
2025-12-10,Cloud Storage,us-central1,Data,prod,18.58,cloudgaze-prod-99
2025-12-10,Kubernetes Engine,europe-west1,DevOps,prod,66.4,cloudgaze-prod-99
2025-12-10,Kubernetes Engine,europe-west1,DevOps,staging,27.58,cloudgaze-prod-99
2025-12-10,BigQuery,us-central1,Data,prod,30.07,cloudgaze-prod-99
2025-12-11,Compute Engine,us-central1,Backend,prod,46.05,cloudgaze-prod-99
2025-12-11,Compute Engine,us-central1,Backend,dev,17.01,cloudgaze-prod-99
2025-12-11,Cloud SQL,us-central1,Database,prod,51.51,cloudgaze-prod-99
2025-12-11,Cloud SQL,us-central1,Database,staging,20.64,cloudgaze-prod-99
2025-12-11,Cloud Storage,us-central1,Data,prod,17.68,cloudgaze-prod-99
2025-12-11,Kubernetes Engine,europe-west1,DevOps,prod,66.55,cloudgaze-prod-99
2025-12-11,Kubernetes Engine,europe-west1,DevOps,staging,26.41,cloudgaze-prod-99
2025-12-11,BigQuery,us-central1,Data,prod,28.66,cloudgaze-prod-99
2025-12-12,Compute Engine,us-central1,Backend,prod,37.6,cloudgaze-prod-99
2025-12-12,Compute Engine,us-central1,Backend,dev,13.63,cloudgaze-prod-99
2025-12-12,Cloud SQL,us-central1,Database,prod,53.73,cloudgaze-prod-99
2025-12-12,Cloud SQL,us-central1,Database,staging,19.69,cloudgaze-prod-99
2025-12-12,Cloud Storage,us-central1,Data,prod,17.0,cloudgaze-prod-99
2025-12-12,Kubernetes Engine,europe-west1,DevOps,prod,58.32,cloudgaze-prod-99
2025-12-12,Kubernetes Engine,europe-west1,DevOps,staging,22.15,cloudgaze-prod-99
2025-12-12,BigQuery,us-central1,Data,prod,41.2,cloudgaze-prod-99
2025-12-13,Compute Engine,us-central1,Backend,prod,46.15,cloudgaze-prod-99
2025-12-13,Compute Engine,us-central1,Backend,dev,10.92,cloudgaze-prod-99
2025-12-13,Cloud SQL,us-central1,Database,prod,52.47,cloudgaze-prod-99
2025-12-13,Cloud SQL,us-central1,Database,staging,19.8,cloudgaze-prod-99
2025-12-13,Cloud Storage,us-central1,Data,prod,19.38,cloudgaze-prod-99
2025-12-13,Kubernetes Engine,europe-west1,DevOps,prod,54.45,cloudgaze-prod-99
2025-12-13,Kubernetes Engine,europe-west1,DevOps,staging,25.9,cloudgaze-prod-99
2025-12-13,BigQuery,us-central1,Data,prod,24.39,cloudgaze-prod-99
2025-12-14,Compute Engine,us-central1,Backend,prod,46.84,cloudgaze-prod-99
2025-12-14,Compute Engine,us-central1,Backend,dev,12.75,cloudgaze-prod-99
2025-12-14,Cloud SQL,us-central1,Database,prod,55.23,cloudgaze-prod-99
2025-12-14,Cloud SQL,us-central1,Database,staging,21.37,cloudgaze-prod-99
2025-12-14,Cloud Storage,us-central1,Data,prod,19.21,cloudgaze-prod-99
2025-12-14,Kubernetes Engine,europe-west1,DevOps,prod,61.02,cloudgaze-prod-99
2025-12-14,Kubernetes Engine,europe-west1,DevOps,staging,18.62,cloudgaze-prod-99
2025-12-14,BigQuery,us-central1,Data,prod,23.4,cloudgaze-prod-99
2025-12-15,Compute Engine,us-central1,Backend,prod,39.44,cloudgaze-prod-99
2025-12-15,Compute Engine,us-central1,Backend,dev,11.92,cloudgaze-prod-99
2025-12-15,Cloud SQL,us-central1,Database,prod,51.68,cloudgaze-prod-99
2025-12-15,Cloud SQL,us-central1,Database,staging,19.18,cloudgaze-prod-99
2025-12-15,Cloud Storage,us-central1,Data,prod,18.76,cloudgaze-prod-99
2025-12-15,Kubernetes Engine,europe-west1,DevOps,prod,56.14,cloudgaze-prod-99
2025-12-15,Kubernetes Engine,europe-west1,DevOps,staging,30.05,cloudgaze-prod-99
2025-12-15,BigQuery,us-central1,Data,prod,16.6,cloudgaze-prod-99
2025-12-16,Compute Engine,us-central1,Backend,prod,43.35,cloudgaze-prod-99
2025-12-16,Compute Engine,us-central1,Backend,dev,12.91,cloudgaze-prod-99
2025-12-16,Cloud SQL,us-central1,Database,prod,52.91,cloudgaze-prod-99
2025-12-16,Cloud SQL,us-central1,Database,staging,20.31,cloudgaze-prod-99
2025-12-16,Cloud Storage,us-central1,Data,prod,17.12,cloudgaze-prod-99
2025-12-16,Kubernetes Engine,europe-west1,DevOps,prod,72.1,cloudgaze-prod-99
2025-12-16,Kubernetes Engine,europe-west1,DevOps,staging,24.49,cloudgaze-prod-99
2025-12-16,BigQuery,us-central1,Data,prod,24.1,cloudgaze-prod-99
2025-12-17,Compute Engine,us-central1,Backend,prod,44.23,cloudgaze-prod-99
2025-12-17,Compute Engine,us-central1,Backend,dev,15.89,cloudgaze-prod-99
2025-12-17,Cloud SQL,us-central1,Database,prod,51.9,cloudgaze-prod-99
2025-12-17,Cloud SQL,us-central1,Database,staging,20.72,cloudgaze-prod-99
2025-12-17,Cloud Storage,us-central1,Data,prod,18.0,cloudgaze-prod-99
2025-12-17,Kubernetes Engine,europe-west1,DevOps,prod,52.33,cloudgaze-prod-99
2025-12-17,Kubernetes Engine,europe-west1,DevOps,staging,24.15,cloudgaze-prod-99
2025-12-17,BigQuery,us-central1,Data,prod,32.02,cloudgaze-prod-99
2025-12-18,Compute Engine,us-central1,Backend,prod,36.21,cloudgaze-prod-99
2025-12-18,Compute Engine,us-central1,Backend,dev,17.06,cloudgaze-prod-99
2025-12-18,Cloud SQL,us-central1,Database,prod,56.11,cloudgaze-prod-99
2025-12-18,Cloud SQL,us-central1,Database,staging,23.16,cloudgaze-prod-99
2025-12-18,Cloud Storage,us-central1,Data,prod,17.92,cloudgaze-prod-99
2025-12-18,Kubernetes Engine,europe-west1,DevOps,prod,62.84,cloudgaze-prod-99
2025-12-18,Kubernetes Engine,europe-west1,DevOps,staging,23.22,cloudgaze-prod-99
2025-12-18,BigQuery,us-central1,Data,prod,22.86,cloudgaze-prod-99
2025-12-19,Compute Engine,us-central1,Backend,prod,39.21,cloudgaze-prod-99
2025-12-19,Compute Engine,us-central1,Backend,dev,12.32,cloudgaze-prod-99
2025-12-19,Cloud SQL,us-central1,Database,prod,52.71,cloudgaze-prod-99
2025-12-19,Cloud SQL,us-central1,Database,staging,20.23,cloudgaze-prod-99
2025-12-19,Cloud Storage,us-central1,Data,prod,18.67,cloudgaze-prod-99
2025-12-19,Kubernetes Engine,europe-west1,DevOps,prod,56.54,cloudgaze-prod-99
2025-12-19,Kubernetes Engine,europe-west1,DevOps,staging,26.04,cloudgaze-prod-99
